product_id,product_name,data_price,image_link,description,href,category
s79305098,JONAXEL,49.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0736848_pe740768_s5.jpg?f=xxs,"Storage combination, 19 5/8x20 1/8x27 1/2 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s79305098/,armoires-wardrobes-19053
s09559164,PAX / FORSAND,990.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-dark-gray-dark-gray__1197425_pe903517_s5.jpg?f=xxs,"Wardrobe combination, 98 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-dark-gray-dark-gray-s09559164/,armoires-wardrobes-19053
s29561279,PAX / MEHAMN/AULI,1605.00,https://www.ikea.com/us/en/images/products/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-white-stained-oak-effect-mirror-glass__1149165_pe883867_s5.jpg?f=xxs,"Wardrobe with sliding doors, 98 3/8x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-white-stained-oak-effect-mirror-glass-s29561279/,armoires-wardrobes-19053
s39560745,PAX / FARDAL/ÅHEIM,940.00,https://www.ikea.com/us/en/images/products/pax-fardal-aheim-wardrobe-combination-high-gloss-white-mirror-glass__0935330_pe792745_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-fardal-aheim-wardrobe-combination-high-gloss-white-mirror-glass-s39560745/,armoires-wardrobes-19053
s89561262,PAX / AULI,895.00,https://www.ikea.com/us/en/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1149038_pe883845_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x16 7/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s89561262/,armoires-wardrobes-19053
s09392616,BOAXEL,80.00,https://www.ikea.com/us/en/images/products/boaxel-shelving-unit-white__0925997_pe789008_s5.jpg?f=xxs,"Shelving unit, 24 3/8x15 3/4x79 """,https://www.ikea.com/us/en/p/boaxel-shelving-unit-white-s09392616/,armoires-wardrobes-19053
s19559154,PAX / FORSAND,545.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__1193382_pe901430_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s19559154/,armoires-wardrobes-19053
s89523114,SKYTTA / BOAXEL,665.00,https://www.ikea.com/us/en/images/products/skytta-boaxel-reach-in-wardrobe-with-sliding-door-black-double-sided-mehamn-white-stained-oak-effect__1220788_pe913536_s5.jpg?f=xxs,"Reach-in wardrobe with sliding door, 59 7/8x25 5/8x94 1/2 """,https://www.ikea.com/us/en/p/skytta-boaxel-reach-in-wardrobe-with-sliding-door-black-double-sided-mehamn-white-stained-oak-effect-s89523114/,armoires-wardrobes-19053
s59560754,PAX / FARDAL,1170.00,https://www.ikea.com/us/en/images/products/pax-fardal-wardrobe-combination-white-high-gloss-light-gray__1197440_pe903530_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-fardal-wardrobe-combination-white-high-gloss-light-gray-s59560754/,armoires-wardrobes-19053
s59566713,PAX / TONSTAD,2105.00,https://www.ikea.com/us/en/images/products/pax-tonstad-wardrobe-combination-white-oak-veneer-glass__1387978_pe964439_s5.jpg?f=xxs,"Wardrobe combination, 118 1/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-tonstad-wardrobe-combination-white-oak-veneer-glass-s59566713/,armoires-wardrobes-19053
s59561268,PAX / MEHAMN/AULI,980.00,https://www.ikea.com/us/en/images/products/pax-mehamn-auli-wardrobe-with-sliding-doors-white-mirror-glass__1195887_pe902646_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/8 """,https://www.ikea.com/us/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-mirror-glass-s59561268/,armoires-wardrobes-19053
s19297138,JONAXEL,54.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0703637_pe732231_s5.jpg?f=xxs,"Storage combination, 19 5/8x20 1/8x41 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s19297138/,armoires-wardrobes-19053
s49565257,AURDAL,185.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1308017_pe939788_s5.jpg?f=xxs,"Wardrobe combination, 49 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s49565257/,armoires-wardrobes-19053
s09559036,PAX,475.00,https://www.ikea.com/us/en/images/products/pax-wardrobe-combination-white__1196854_pe903253_s5.jpg?f=xxs,"Wardrobe combination, 59x22 7/8x79 1/8 """,https://www.ikea.com/us/en/p/pax-wardrobe-combination-white-s09559036/,armoires-wardrobes-19053
s29560680,PAX / HASVIK,605.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-white-white__1190098_pe900086_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-white-white-s29560680/,armoires-wardrobes-19053
s89560795,PAX / GRIMO,815.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-combination-white-white__1197540_pe903564_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-combination-white-white-s89560795/,armoires-wardrobes-19053
s69559161,PAX / FORSAND,1145.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-dark-gray-dark-gray__1197426_pe903516_s5.jpg?f=xxs,"Wardrobe combination, 98 3/8x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-dark-gray-dark-gray-s69559161/,armoires-wardrobes-19053
s59487688,OMAR,258.00,https://www.ikea.com/us/en/images/products/omar-shelving-unit-with-clothes-rail-galvanized__1137679_pe879663_s5.jpg?f=xxs,"Shelving unit with clothes rail, 73 1/4x19 5/8x79 1/8 """,https://www.ikea.com/us/en/p/omar-shelving-unit-with-clothes-rail-galvanized-s59487688/,armoires-wardrobes-19053
s89560804,PAX / GRIMO,635.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-white__1190160_pe900115_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-white-s89560804/,armoires-wardrobes-19053
s69590722,PAX,1195.00,https://www.ikea.com/us/en/images/products/pax-corner-wardrobe-white__1398775_pe968118_s5.jpg?f=xxs,"Corner wardrobe, 82 7/8/63 1/4x79 1/4 """,https://www.ikea.com/us/en/p/pax-corner-wardrobe-white-s69590722/,armoires-wardrobes-19053
s89548987,BOAXEL,168.00,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-anthracite__1260041_pe926893_s5.jpg?f=xxs,"Wardrobe combination, 49 1/8x15 3/4x79 """,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-anthracite-s89548987/,armoires-wardrobes-19053
10453755,RAKKESTAD,20.00,https://www.ikea.com/us/en/images/products/rakkestad-shelf-black-brown__0780368_pe760490_s5.jpg?f=xxs,"Shelf, 30 1/8x19 5/8 """,https://www.ikea.com/us/en/p/rakkestad-shelf-black-brown-10453755/,armoires-wardrobes-19053
s69331521,AURDAL,165.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__0825278_pe776262_s5.jpg?f=xxs,"Wardrobe combination, 68 1/2-94 1/2x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s69331521/,armoires-wardrobes-19053
s49564328,AURDAL,360.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1303229_pe938328_s5.jpg?f=xxs,"Wardrobe combination, 49 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s49564328/,armoires-wardrobes-19053
s79560809,PAX / GRIMO,810.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white__1328047_pe944627_s5.jpg?f=xxs,"Wardrobe with sliding doors, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s79560809/,armoires-wardrobes-19053
s59560787,PAX / GRIMO/ÅHEIM,1495.00,https://www.ikea.com/us/en/images/products/pax-grimo-aheim-corner-wardrobe-white-white-mirror-glass__1197542_pe903566_s5.jpg?f=xxs,"Corner wardrobe, 82 7/8/63 1/4x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-aheim-corner-wardrobe-white-white-mirror-glass-s59560787/,armoires-wardrobes-19053
s89564331,AURDAL,310.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1303232_pe938331_s5.jpg?f=xxs,"Wardrobe combination, 49 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s89564331/,armoires-wardrobes-19053
s09157261,ELVARLI,145.00,https://www.ikea.com/us/en/images/products/elvarli-open-storage-combination-white__0440392_pe592436_s5.jpg?f=xxs,"Open storage combination, 20 3/8x14 1/8x87 1/4-137 3/4 """,https://www.ikea.com/us/en/p/elvarli-open-storage-combination-white-s09157261/,armoires-wardrobes-19053
s49560858,PAX / MEHAMN,1030.00,https://www.ikea.com/us/en/images/products/pax-mehamn-wardrobe-with-sliding-doors-dark-gray-double-sided-dark-gray__1212499_pe910661_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-mehamn-wardrobe-with-sliding-doors-dark-gray-double-sided-dark-gray-s49560858/,armoires-wardrobes-19053
s19560794,PAX / GRIMO,735.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-combination-white-white__1197541_pe903563_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-combination-white-white-s19560794/,armoires-wardrobes-19053
s29568662,PAX / MEHAMN,940.00,https://www.ikea.com/us/en/images/products/pax-mehamn-wardrobe-dark-gray-double-sided-dark-gray__1038487_pe839697_s5.jpg?f=xxs,"Wardrobe, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-mehamn-wardrobe-dark-gray-double-sided-dark-gray-s29568662/,armoires-wardrobes-19053
s59297141,JONAXEL,39.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0703661_pe732239_s5.jpg?f=xxs,"Storage combination, 9 7/8x20 1/8x27 1/2 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s59297141/,armoires-wardrobes-19053
s29331537,AURDAL,265.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-dark-gray__0825303_pe776276_s5.jpg?f=xxs,"Wardrobe combination, 68 1/2-94 1/2x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-dark-gray-s29331537/,armoires-wardrobes-19053
s39560830,PAX / GRIMO,870.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white__1328064_pe944636_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s39560830/,armoires-wardrobes-19053
50516831,YTBERG,18.00,https://www.ikea.com/us/en/images/products/ytberg-cabinet-lighting-white-dimmable__1051207_pe845082_s5.jpg?f=xxs,Cabinet lighting,https://www.ikea.com/us/en/p/ytberg-cabinet-lighting-white-dimmable-50516831/,armoires-wardrobes-19053
s69560862,PAX / REINSVOLL/ÅHEIM,1645.00,https://www.ikea.com/us/en/images/products/pax-reinsvoll-aheim-wardrobe-combination-white-gray-beige__1196917_pe903307_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-reinsvoll-aheim-wardrobe-combination-white-gray-beige-s69560862/,armoires-wardrobes-19053
s99157370,ELVARLI,415.00,https://www.ikea.com/us/en/images/products/elvarli-wardrobe-combination-white__0440396_pe592440_s5.jpg?f=xxs,"Wardrobe combination, 101 5/8x20x87 1/4-137 3/4 """,https://www.ikea.com/us/en/p/elvarli-wardrobe-combination-white-s99157370/,armoires-wardrobes-19053
s29559144,PAX / FORSAND,865.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-dark-gray-dark-gray__1196843_pe903245_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-dark-gray-dark-gray-s29559144/,armoires-wardrobes-19053
s79562337,PAX / HASVIK,605.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-gray-beige-gray-beige__1190115_pe900100_s5.jpg?f=xxs,"Wardrobe, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-gray-beige-gray-beige-s79562337/,armoires-wardrobes-19053
s49560844,PAX / MEHAMN,1020.00,https://www.ikea.com/us/en/images/products/pax-mehamn-wardrobe-with-sliding-doors-white-double-sided-light-green__1293719_pe935260_s5.jpg?f=xxs,"Wardrobe with sliding doors, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-mehamn-wardrobe-with-sliding-doors-white-double-sided-light-green-s49560844/,armoires-wardrobes-19053
s99560747,PAX / FARDAL/ÅHEIM,1085.00,https://www.ikea.com/us/en/images/products/pax-fardal-aheim-wardrobe-combination-white-high-gloss-white-mirror-glass__0935332_pe792736_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-fardal-aheim-wardrobe-combination-white-high-gloss-white-mirror-glass-s99560747/,armoires-wardrobes-19053
s49568562,PAX / HOKKSUND,1060.00,https://www.ikea.com/us/en/images/products/pax-hokksund-wardrobe-combination-white-high-gloss-light-gray__1150951_pe884688_s5.jpg?f=xxs,"Wardrobe combination, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-hokksund-wardrobe-combination-white-high-gloss-light-gray-s49568562/,armoires-wardrobes-19053
s79331530,AURDAL,400.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__0825337_pe776290_s5.jpg?f=xxs,"Wardrobe combination, 71 5/8-84 5/8x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s79331530/,armoires-wardrobes-19053
s09560742,PAX / FARDAL/ÅHEIM,645.00,https://www.ikea.com/us/en/images/products/pax-fardal-aheim-corner-wardrobe-high-gloss-white-mirror-glass__1389424_pe965208_s5.jpg?f=xxs,"Corner wardrobe, 43 1/2/34 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-fardal-aheim-corner-wardrobe-high-gloss-white-mirror-glass-s09560742/,armoires-wardrobes-19053
50360090,STÖTTA,20.00,https://www.ikea.com/us/en/images/products/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white__0637303_pe698226_s5.jpg?f=xxs,"LED cabinet lighting strip w sensor, 20 """,https://www.ikea.com/us/en/p/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white-50360090/,armoires-wardrobes-19053
s49560698,PAX / HASVIK,820.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-white-white__1190122_pe900105_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/8 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-white-white-s49560698/,armoires-wardrobes-19053
s99560790,PAX / GRIMO,870.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-white__1190124_pe900107_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-white-s99560790/,armoires-wardrobes-19053
30560354,SOMRIG,9.99,https://www.ikea.com/us/en/images/products/somrig-remote-control-white-smart__1205234_pe906985_s5.jpg?f=xxs,Remote control,https://www.ikea.com/us/en/p/somrig-remote-control-white-smart-30560354/,armoires-wardrobes-19053
s09568663,PAX / MEHAMN,675.00,https://www.ikea.com/us/en/images/products/pax-mehamn-wardrobe-dark-gray-double-sided-dark-gray__1032313_pe836864_s5.jpg?f=xxs,"Wardrobe, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-mehamn-wardrobe-dark-gray-double-sided-dark-gray-s09568663/,armoires-wardrobes-19053
s69560683,PAX / HASVIK,695.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-white-white__1190097_pe900087_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-white-white-s69560683/,armoires-wardrobes-19053
s69559057,PAX / BERGSBO,770.00,https://www.ikea.com/us/en/images/products/pax-bergsbo-wardrobe-combination-white-white__1193387_pe901433_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-bergsbo-wardrobe-combination-white-white-s69559057/,armoires-wardrobes-19053
s89527503,BOAXEL,80.00,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-white__0802040_pe770054_s5.jpg?f=xxs,"Wardrobe combination, 24 3/8x15 3/4x79 """,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-white-s89527503/,armoires-wardrobes-19053
s59559029,PAX,1140.00,https://www.ikea.com/us/en/images/products/pax-corner-wardrobe-dark-gray__1197439_pe903528_s5.jpg?f=xxs,"Corner wardrobe, 63 1/4/73 7/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-corner-wardrobe-dark-gray-s59559029/,armoires-wardrobes-19053
s29560963,PAX / TYSSEDAL,755.00,https://www.ikea.com/us/en/images/products/pax-tyssedal-wardrobe-combination-white-white__1197047_pe903365_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-tyssedal-wardrobe-combination-white-white-s29560963/,armoires-wardrobes-19053
s69559156,PAX / FORSAND,725.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-dark-gray-dark-gray__1197402_pe903513_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-dark-gray-dark-gray-s69559156/,armoires-wardrobes-19053
s79560866,PAX / REINSVOLL,1505.00,https://www.ikea.com/us/en/images/products/pax-reinsvoll-wardrobe-combination-white-gray-beige__1197434_pe903525_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-reinsvoll-wardrobe-combination-white-gray-beige-s79560866/,armoires-wardrobes-19053
s79564647,AURDAL,205.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1304488_pe938822_s5.jpg?f=xxs,"Wardrobe combination, 47 1/4-60 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s79564647/,armoires-wardrobes-19053
s49332362,BOAXEL,92.00,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-white__0802041_pe770071_s5.jpg?f=xxs,"Wardrobe combination, 32 1/4x15 3/4x79 """,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-white-s49332362/,armoires-wardrobes-19053
s09548991,BOAXEL,278.00,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-anthracite__1260066_pe926921_s5.jpg?f=xxs,"Wardrobe combination, 98 1/4x15 3/4x79 """,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-anthracite-s09548991/,armoires-wardrobes-19053
s79559151,PAX / FORSAND,740.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__0573416_pe667763_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s79559151/,armoires-wardrobes-19053
s59562338,PAX / HASVIK,695.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-gray-beige-gray-beige__1190116_pe900099_s5.jpg?f=xxs,"Wardrobe, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-gray-beige-gray-beige-s59562338/,armoires-wardrobes-19053
s79562629,ELVARLI,665.00,https://www.ikea.com/us/en/images/products/elvarli-open-storage-combination-white__1288011_pe934064_s5.jpg?f=xxs,"Open storage combination, 65x21 5/8x85 """,https://www.ikea.com/us/en/p/elvarli-open-storage-combination-white-s79562629/,armoires-wardrobes-19053
s79560946,PAX / TONSTAD,1060.00,https://www.ikea.com/us/en/images/products/pax-tonstad-wardrobe-combination-white-oak-veneer-glass__1303997_pe938575_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-tonstad-wardrobe-combination-white-oak-veneer-glass-s79560946/,armoires-wardrobes-19053
s09560681,PAX / HASVIK,695.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-dark-gray-dark-gray__1190117_pe900102_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-dark-gray-dark-gray-s09560681/,armoires-wardrobes-19053
